date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2016-12-06,2386621.47207,856709,935,1613,24.7104,5366.687767,0.00015,231592660.215,0.006435,1396500.0
2016-12-07,573488.794726,988173,8570,1692,3.3265,6641.732605,0.00015,239427555.121,0.006653,2805260.0
2016-12-08,2496318.04639,983677,23359,2149,2.7396,5695.867901,0.00015,246536807.627,0.006849,2789540.0
2016-12-09,581007.325041,1007085,33299,1787,2.8364,3383.23976,0.00015,255225971.43,0.007091,2421860.0
2016-12-10,328082.151209,894268,8941,1268,4.9966,2459.291666,0.00015,256921607.189,0.007138,1297860.0
2016-12-11,299754.931724,876676,7228,1222,6.816,2514.864811,0.00015,245331619.189,0.006816,978511.0
2016-12-12,567536.257394,901712,28402,1555,2.6976,2986.804894,0.00015,242741558.967,0.006744,1449640.0
2016-12-13,518595.201456,883681,31872,1695,2.712,4205.569163,0.00015,244051820.751,0.00678,1946660.0
2016-12-14,825253.429795,922546,30633,1696,2.6816,3464.402757,0.00015,241293467.538,0.006704,2002770.0
2016-12-15,491857.901177,781914,29834,2407,2.6796,1977.726375,0.00015,239790400.317,0.006699,1050570.0
2016-12-16,1295548.22649,968764,37382,1863,2.6648,4755.174964,0.00015,238469522.708,0.006662,2575390.0
2016-12-17,336018.310623,873804,14843,1526,2.6816,3239.234234,0.00015,239951078.732,0.006704,1838990.0
2016-12-18,263322.077901,629983,8601,1103,2.6164,2085.723426,0.00015,234138392.364,0.006541,1194400.0
2016-12-19,6842582.35832,478888,13090,1508,3.9492,1375.047261,0.00015,235585876.485,0.006582,1109670.0
2016-12-20,4710926.68927,872400,19048,1763,3.27,2786.896765,0.00015,234080696.215,0.00654,2284690.0
2016-12-21,726542.115459,967951,21091,2170,3.249,5014.435579,0.00015,232600749.472,0.006498,2300840.0
2016-12-22,1959966.03181,995135,22071,2042,3.226,9865.731001,0.00015,232302505.802,0.006452,2897110.0
2016-12-23,802645.659737,1065003,24484,1722,2.5448,12373.618874,0.00015,229053058.564,0.006362,3514540.0
2016-12-24,544832.313157,1031515,11395,1419,1.8825,8065.688029,0.00015,225939292.629,0.006275,2495670.0
2016-12-25,674832.829277,1009625,11170,1353,1.905,5985.288832,0.00015,228622128.43,0.00635,2188780.0
2016-12-26,454425.961364,825802,10736,1614,2.5772,4783.885111,0.00015,231961270.991,0.006443,1640840.0
2016-12-27,742308.023743,997143,12098,1929,2.207052836,8267.942666,0.00015,227765731.894,0.006326,2471000.0
2016-12-28,623389.15567,1006659,4113,1866,0.006601738,11370.284021,0.00015,222964132.098,0.006193,2064130.0
2016-12-29,448789.857794,920352,2827,1877,6.18e-09,6353.212805,0.00015,224550693.742,0.00618,1345050.0
2016-12-30,626008.554039,922003,3079,1706,6.352e-09,6029.710784,0.00015,230829247.34,0.006352,1379470.0
2016-12-31,212726.158303,694713,2628,1382,6.417e-09,3557.135084,0.00015,233172107.078,0.006417,272884.0
2017-01-01,264387.819575,808040,2604,1269,6.523e-09,4777.266376,0.00015,237041226.857,0.006523,418978.0
2017-01-02,265233.811221,835867,2908,1610,6.386e-09,5966.73743,0.00015,232037854.888,0.006386,1046250.0
2017-01-03,23610523.46,792598,3230,1900,6.29e-09,5826.51437,0.00015,228558028.962,0.00629,1014830.0
2017-01-04,557031.422462,1035964,9826,1960,1.277,18209.837297,0.00015,232012239.667,0.006385,1642730.0
2017-01-05,1383825.69365,1116963,28614,2408,1.9716,33026.661893,0.00015,238814506.051,0.006572,4058170.0
2017-01-06,1682258.20373,1120557,16673,2475,1.2394,26623.980668,0.00015,225174852.425,0.006197,1746150.0
2017-01-07,536619.433879,1030084,9994,2374,2.5404,15520.273404,0.00015,230789931.773,0.006351,1351030.0
2017-01-08,323610.083945,1009365,8919,1811,1.9149,8757.471293,0.0003,231949939.407,0.006383,554133.0
2017-01-09,1511182.93717,1023580,28672,2261,2.4956,12961.205085,0.0003,226696247.183,0.006239,702255.0
2017-01-10,1716240.32106,926641,36366,2185,2.58594,34351.255444,0.0003,223744851.443,0.006157,2510530.0
2017-01-11,1511948.98314,984665,42351,2282,2.0124,176977.373783,0.0003,243758399.034,0.006708,3436270.0
2017-01-12,1534664.26252,874591,22984,2252,1.9251,108355.248464,0.0003,235959005.469,0.006417,5013190.0
2017-01-13,1622500.70927,696870,10390,2295,3.8604,27524.681541,0.0003,236603189.297,0.006434,2059340.0
2017-01-14,6882185.98174,646335,8740,1783,3.305,6559.980602,0.000335,243075796.161,0.00661,1307810.0
2017-01-15,1102217.87475,916686,9617,2973,6.867,2711.151578,0.0003,252513178.002,0.006867,780822.0
2017-01-16,541200.965709,829145,15331,2510,3.3735,2349.307298,0.0003,248096479.549,0.006747,699284.0
2017-01-17,1131597.95253,912392,17702,2149,4.0632,5295.914105,0.0003,249033340.774,0.006772,1842150.0
2017-01-18,713548.059183,1004401,16952,1875,4.074,10555.1778,0.0003,249692911.599,0.00679,1342730.0
2017-01-19,389978.816281,993510,15844,1909,5.3704,6497.902391,0.0003,247401407.813,0.006713,760684.0
2017-01-20,407477.234714,948566,14734,1836,4.2192,5613.655722,0.0003,259181994.254,0.007032,620052.0
2017-01-21,525589.272991,946873,13722,1627,4.0164,5304.914122,0.0003,246696148.117,0.006694,553724.0
2017-01-22,289704.325736,825688,8698,1370,5.3648,3852.482,0.0003,247156446.884,0.006706,362422.0
2017-01-23,275257.06264,507431,13126,1392,7.3898,2636.300301,0.000628,247609072.712,0.006718,309838.0
2017-01-24,488544.780626,680910,8429,1328,2.6832,4064.327178,0.000499,247229034.62,0.006708,509262.0
2017-01-25,1168567.75833,690346,14142,1619,3.2635,3243.178441,0.000484,240554798.748,0.006527,522497.0
2017-01-26,1420714.11814,681876,16350,1401,3.9066,4145.845347,0.000469,239960274.322,0.006511,1446950.0
2017-01-27,571422.350882,553075,14015,1044,5.3488,2989.376323,0.0003,246433860.581,0.006686,924745.0
2017-01-28,189372.005777,483496,12184,904,7.6908,1051.535267,0.0003,236201171.62,0.006409,241491.0
2017-01-29,223387.225796,409070,12691,983,4.4492,1078.050441,0.0003,234254213.258,0.006356,325176.0
2017-01-30,446034.134605,515162,13224,1057,6.402,1240.379954,0.0003,235937348.573,0.006402,391822.0
2017-01-31,449696.99581,357865,13788,1203,4.473,43680.962237,0.0003,235524752.361,0.00639,661444.0
2017-02-01,774262.389741,530363,16293,1332,3.7866,33245.757344,0.0003,232584807.537,0.006311,1836820.0
2017-02-02,305033.704306,501197,13838,1233,4.9704,23434.895577,0.0003,241046441.033,0.00654,670888.0
2017-02-03,37086441.9679,586129,14024,1325,5.8194,2393.81439,0.0003,238311270.537,0.006466,548263.0
2017-02-04,415886.285222,525919,12991,1132,3.2435,2177.130541,0.0003,239093357.46,0.006487,314187.0
2017-02-05,472682.464534,697449,12919,892,6.494,2956.908746,0.0003,239355858.048,0.006494,367001.0
2017-02-06,2530568.07328,714178,13474,1081,4.89364,2651.744641,0.0003,237302164.267,0.006439,386766.0
2017-02-07,520847.060873,693309,14696,1399,5.1496,4306.144866,0.0003,237233527.176,0.006437,945440.0
2017-02-08,575522.731005,688495,14183,1266,4.4849,3645.043844,0.0003,236138580.411,0.006407,860217.0
2017-02-09,539291.229049,569943,15614,1325,3.8598,6666.826595,0.00032,238303746.195,0.006433,1700680.0
2017-02-10,506381.813799,498328,14523,1254,4.4569,3743.994431,0.000526,235866671.164,0.006367,808768.0
2017-02-11,216189.658514,377275,12579,890,5.032,2095.077794,0.000573,233000182.962,0.00629,334607.0
2017-02-12,201201.566797,448472,11917,792,7.5936,3063.317726,0.000345,234409208.296,0.006328,230479.0
2017-02-13,1231639.15485,553332,13041,1259,3.1335,2544.386568,0.000377,232173691.363,0.006267,462843.0
2017-02-14,581112.140408,627124,13094,1262,6.24,3411.307067,0.0003,231174827.576,0.00624,671150.0
2017-02-15,2140412.17621,507862,14063,2002,5.0232,2295.352676,0.0003,232617384.689,0.006279,813299.0
2017-02-16,3731399.33452,558895,14860,1203,4.2966,4019.318369,0.0003,227391206.697,0.006138,1355840.0
2017-02-17,1550349.81364,698466,14717,1241,4.1573,6133.30216,0.0003,220026172.721,0.005939,1160600.0
2017-02-18,3221911.3772,744749,15313,1128,4.7592,4947.682697,0.0003,220371331.239,0.005949,1866850.0
2017-02-19,235173.334866,743471,1939,881,4.4712,5034.482582,0.000446,207039221.218,0.005589,896856.0
2017-02-20,515312.358566,730286,1371,1283,0.17637,7231.701423,0.0004,217795342.948,0.005879,880117.0
2017-02-21,382193.717232,619570,865,1096,0.29355,6383.411442,0.000381,217482634.132,0.005871,653081.0
2017-02-22,273629.203055,558341,1261,1329,0.29245,2006.569148,0.000657,216657723.757,0.005849,500712.0
2017-02-23,2748977.38141,355134,984,1151,0.17568,1839.210881,0.001012,217507733.154,0.005856,750533.0
2017-02-24,3269610.67046,526253,1057,1188,0.5883,1993.137661,0.00012,218503409.931,0.005883,1343690.0
2017-02-25,180861.24946,579134,780,801,0.171,2011.184968,0.000759,211732583.354,0.0057,684577.0
2017-02-26,128632.974709,352615,854,849,0.080112502416,4226.95842,0.00012,210390119.962,0.005664,258373.0
2017-02-27,33964053.8469,569577,751,978,0.11777535,2526.563292,0.000649,210407072.697,0.005665,641126.0
2017-02-28,5159887.65965,572676,15541,1385,3.47696,7008.96927,0.00072,208290568.305,0.005608,1693350.0
2017-03-01,1001929.97657,542596,15607,1280,3.8675,4026.790102,0.000577,205214703.125,0.005525,1630460.0
2017-03-02,2034709.46354,538064,21134,1590,3.57654,8698.624518,0.000427,202702869.779,0.005419,3811500.0
2017-03-03,3029257.86718,438329,18230,1521,4.1916,4127.700656,0.000524,224007993.899,0.005988,2703850.0
2017-03-04,865741.479285,424213,13448,1096,4.4478,2375.199767,0.000627,237697330.715,0.006354,1372440.0
2017-03-05,424720.956606,382731,11481,1046,1.887,1443.193986,0.000693,235296633.012,0.00629,1044760.0
2017-03-06,473077.124363,215437,10028,1349,1.8387,1728.781959,0.001,229264563.468,0.006129,1023500.0
2017-03-07,846302.986967,285177,2759,1588,1.2114,4411.129425,0.001,226584607.325,0.006057,2901920.0
2017-03-08,1246996.53454,280490,1463,1361,6.551,3094.698303,0.001,245051008.585,0.006551,3432500.0
2017-03-09,513061.678694,285262,1155,1274,0.69032825,3071.797546,0.001,241834271.717,0.006485,2064660.0
2017-03-10,634335.214641,303305,905,1055,29.13135904,5064.512785,0.001,242515835.952,0.006503,3144440.0
2017-03-11,463903.142668,564156,933,1007,0.18687,3843.73452,0.000626,232290849.472,0.006229,1818590.0
2017-03-12,512034.076288,618711,921,793,0.99478285504,3749.94362,0.000559,231721078.281,0.006214,1531030.0
2017-03-13,1413210.35436,635615,1199,1261,15.6775,6698.206335,0.000621,233847045.54,0.006271,2561890.0
2017-03-14,1083747.5886,566484,1273,1443,0.9519,2717.356551,0.000522,236654936.527,0.006346,1358830.0
2017-03-15,864053.144951,628267,2151,2040,2.0856654,3548.08956,0.00031,237542510.809,0.00637,1376090.0
2017-03-16,1018267.67379,672363,1453,1379,4.277963,12411.562907,0.000434,235933274.839,0.006319,3860210.0
2017-03-17,1414138.352,831697,1491,1440,14.81477184,20772.158529,0.000768,239190310.547,0.006406,3442010.0
2017-03-18,2215635.77583,854109,1711,1283,109.36134,30174.027731,0.001018,229151865.789,0.006137,7223300.0
2017-03-19,1528242.72307,864829,4939,1629,3.368,19973.06259,0.000786,251526280.431,0.006736,4241970.0
2017-03-20,1416624.70791,825530,8920,1553,4.8405,14624.98181,0.00059,258204910.323,0.006915,3423710.0
2017-03-21,1168576.12879,817929,9059,1580,3.498,10878.431069,0.000538,261223878.921,0.006996,3021440.0
2017-03-22,1983742.55654,898279,16160,1986,4.00664,16822.391373,0.000693,257929578.413,0.006908,4652530.0
2017-03-23,5248083.69626,831189,23970,2299,3.642,21562.232225,0.000538,272341190.339,0.007284,12315100.0
2017-03-24,12692051.626,970658,30016,3349,4.42176,31461.289157,0.000874,393634722.163,0.010528,24493700.0
2017-03-25,2970497.99069,937838,19646,2126,5.251,24896.013715,0.000805,392644651.695,0.010502,11334900.0
2017-03-26,1369464.55415,871723,16333,1858,7.3272,14242.517006,0.000336,342456613.425,0.009159,5475230.0
2017-03-27,2141675.43973,928508,17942,2192,4.741,17287.243366,0.000517,354530252.946,0.009482,6336150.0
2017-03-28,1741586.41527,920152,15507,1748,6.6976,10841.248389,0.000518,357733064.415,0.009568,3111280.0
2017-03-29,1102150.97927,927673,16494,2058,4.763,14836.642181,0.000357,356177819.014,0.009526,3344230.0
2017-03-30,13068582.91,1023537,25572,3100,5.0625,56600.558868,0.000606,378548970.595,0.010125,19821800.0
2017-03-31,15757703.1904,1022911,32110,5449,5.2196,67721.319719,0.000718,487895556.452,0.013049,72699400.0
2017-04-01,5774689.44167,694377,20232,3088,10.798801475,22333.572981,0.001171,812929607.08,0.021743,30657700.0
2017-04-02,18333895.0082,950415,31932,6489,8.7752,89021.662881,0.001025,822992498.915,0.021938,230622000.0
2017-04-03,36362809.8289,1012559,23874,8060,23.51349,75647.806994,0.000912,2261750819.31,0.060291,155550000.0
2017-04-04,48717613.4719,1022394,16322,5396,13.2128,48078.114632,0.000818,1239174748.9,0.033032,78538096.0
2017-04-05,14298554.79,847967,20289,4167,16.44984,21673.137542,0.000975,1402535800.52,0.037386,42360300.0
2017-04-06,9660295.37754,775746,22397,4083,21.4032,24285.871939,0.001009,1338272635.8,0.035672,48264600.0
2017-04-07,7641048.24982,849711,21137,3823,16.37,18667.207998,0.000834,1228266180.53,0.03274,36825000.0
2017-04-08,8642726.42937,705717,15097,2794,20.71689675,4765.988655,0.00049,1363915864.82,0.036355,14782600.0
2017-04-09,3483239.32568,808080,14386,2666,14.3196,10471.743665,0.00049,1343053292.94,0.035799,15695600.0
2017-04-10,3806992.6392,794647,16148,3435,23.8861,7226.112207,0.00049,1280171918.95,0.034123,12012700.0
2017-04-11,20016028.3493,770508,15761,3184,20.2062,10482.216992,0.00049,1263416675.11,0.033677,11301000.0
2017-04-12,3529270.64413,819196,17205,3392,23.1014,8631.417113,0.00049,1238112355.14,0.033002,13437000.0
2017-04-13,4492443.07733,826440,17877,3016,19.469335,8499.175767,0.00049,1293326605.18,0.034459,15872400.0
2017-04-14,3331173.66294,784133,16592,3428,23.9834,2784.293713,0.00049,1285936543.71,0.034262,8869300.0
2017-04-15,1909641.22923,639470,14514,2474,26.8224,1481.768079,0.00049,1258395122.93,0.033528,4972610.0
2017-04-16,37012151.6169,608578,15284,2391,27.104,1576.86099,0.00049,1271595385.5,0.03388,5980280.0
2017-04-17,3580711.23887,671428,15876,2583,23.38,2177.235684,0.00049,1253576141.95,0.0334,7933260.0
2017-04-18,3999456.41237,704321,16392,2721,23.5466,2530.582622,0.00049,1262493538.68,0.033638,8970210.0
2017-04-19,4015442.35062,839819,18864,3376,21.56765,3268.697241,0.00049,1245368541.0,0.033181,13265600.0
2017-04-20,173849044.368,907571,19266,3722,11.80101,3741.440626,0.00049,1146348489.26,0.030259,25650400.0
2017-04-21,5092774.11465,848479,18252,2651,20.8089,3797.65052,0.00049,1126222356.9,0.029727,28245700.0
2017-04-22,2706860.07405,698375,14314,2009,29.8098,5061.261862,0.00049,1254808701.29,0.033122,9020550.0
2017-04-23,2449331.39852,683848,13185,1743,31.878,2172.473942,0.00049,1207711097.96,0.031878,4976320.0
2017-04-24,3819755.37738,683918,14760,2477,28.1124,3883.835163,0.00049,1183384842.44,0.031236,6333250.0
2017-04-25,20256493.6996,737827,16382,2703,18.8454,7625.881068,0.00049,1189942337.89,0.031409,13469200.0
2017-04-26,3338683.53826,819866,15245,2923,19.434,5233.356116,0.00049,1227085251.38,0.03239,11921700.0
2017-04-27,3893687.46937,827900,15881,2679,26.2616,9129.036152,0.00049,1243647678.87,0.032827,16661600.0
2017-04-28,9688972.80307,866365,22767,4088,17.4215,27667.38146,0.00049,1320023640.82,0.034843,81121600.0
2017-04-29,16838672.0338,841499,22060,4522,17.8232,23457.425583,0.00049,1688081850.23,0.044558,114359000.0
2017-04-30,7429841.4291,831002,15804,3115,31.6842,8167.212168,0.00049,2000603527.81,0.052807,41974200.0
2017-05-01,9973101.23699,908053,20418,4479,28.8848,16989.142062,0.00049,1954092609.35,0.05158,61730100.0
2017-05-02,7545015.0855,881120,16734,3842,27.323,12254.760109,0.00049,2070266036.42,0.054646,33814700.0
2017-05-03,517016530.568,888751,17138,3804,21.562,13364.714251,0.00049,2042185643.22,0.053905,42869000.0
2017-05-04,20499401.2955,914588,24838,6843,30.531,15076.042814,0.00049,2317655326.18,0.061062,153374000.0
2017-05-05,45628199.2916,909944,24121,7691,32.0916,17129.927436,0.000192,3045121890.11,0.080229,184430000.0
2017-05-06,29495318.1834,858219,22229,5974,37.3716,9240.922913,0.000187,3546151811.51,0.093429,88394200.0
2017-05-07,50808011.36,906257,26000,7757,50.9645,12200.065129,0.000188,3868774235.06,0.101929,249028992.0
2017-05-08,90375035.7879,940683,25199,12053,70.81,19130.026783,0.000176,5375269129.6,0.14162,402611008.0
2017-05-09,107325544.043,955427,13285,9574,99.59501604,10073.262081,0.000185,7560675470.63,0.199198,214002000.0
2017-05-10,85827075.7384,865980,16286,9142,79.2355,3389.34538,0.000183,6014858595.3,0.158471,138792000.0
2017-05-11,195223262.131,823638,17058,8949,74.014,2900.919238,0.00019,7087927370.34,0.185035,103699000.0
2017-05-12,159022311.354,906189,28672,9509,109.656,7199.930103,0.00019,7000781507.91,0.18276,123635000.0
2017-05-13,38325997.7389,848646,26367,7634,124.0182,7823.206713,0.000182,7917709209.92,0.206697,117101000.0
2017-05-14,32602431.7247,817046,23690,6967,193.6611,4462.649449,0.000187,8242619632.23,0.215179,69732000.0
2017-05-15,68625034.534,898488,28867,12234,88.0276,9230.75799,0.000172,8429935355.81,0.220069,223923008.0
2017-05-16,178439350.864,965383,28470,15884,161.8944,10159.133057,0.000177,10335844109.5,0.269824,440881984.0
2017-05-17,188130044.501,958062,33324,17979,213.0744,15926.102993,0.000172,13603335150.3,0.355124,470974016.0
2017-05-18,279682385.877,881073,22829,12690,197.4655,11917.000547,0.0002,15217693823.8,0.394931,237644000.0
2017-05-19,808128408.256,919599,23994,11653,245.703694737,5981.209143,0.00049,14006770280.1,0.363505,269894016.0
2017-05-20,148372482.664,920638,23932,9538,230.0417,3243.79594,0.00049,12662986544.9,0.328631,237792000.0
2017-05-21,70531402.0565,900293,26199,9810,211.8984,1756.650235,0.000218,13608305302.6,0.353164,129765000.0
2017-05-22,110407776.35,1023583,26539,12379,169.2015,2648.852027,0.000179,13039526507.6,0.338403,265699008.0
2017-05-23,135353571.215,998801,21217,11604,188.0082,2882.67659,0.000107,12074055231.2,0.313347,153050000.0
2017-05-24,77190590.3631,978293,22522,12190,184.571637968,3070.413219,0.000102,12525155655.6,0.325054,166168000.0
2017-05-25,82447295.5825,969103,19233,13217,175.1004,3251.36448,0.000172,11162456546.9,0.291834,237804992.0
2017-05-26,79336127.4109,889742,12232,10029,209.475649339,2808.274129,0.000172,9374261867.47,0.245083,253935008.0
2017-05-27,64718193.755,954396,11738,9875,193.601000631,3082.482973,0.000177,10430479015.7,0.272697,255532000.0
2017-05-28,29364660.9887,585999,7751,6745,208.5653939,1464.493502,3e-05,8142786264.92,0.212887,122253000.0
2017-05-29,420070905.853,519868,8378,7739,113.5945,1314.510939,3e-05,8689828259.92,0.227189,86555600.0
2017-05-30,34588206.303,644493,10794,9108,109.72408202,2065.891656,0.0001,8881151436.24,0.232191,92808704.0
2017-05-31,62653076.275,689411,10498,8436,203.967874315,2383.403381,0.000106,7854883517.51,0.20536,160620000.0
2017-06-01,104049166.122,784893,27863,10269,243.946,3961.951896,0.000108,9421607748.47,0.243946,588819008.0
2017-06-02,83959217.1585,816514,16736,8025,333.644996664,2985.468488,0.000165,12885935072.7,0.333645,293676992.0
2017-06-03,49508973.5766,769505,16156,7183,210.322,2675.789263,0.000105,11604274159.3,0.30046,155454000.0
2017-06-04,44318344.019,575355,15504,6590,268.5474,1464.208536,7.3e-05,11524172766.3,0.298386,153488000.0
2017-06-05,75913939.6919,511287,16662,8145,149.931,1613.782007,0.0001,11581178385.7,0.299862,78433504.0
2017-06-06,96958517.0915,563301,24062,8772,147.014,2182.223249,7.4e-05,11355859423.5,0.294028,132720000.0
2017-06-07,118044518.967,574502,26200,9046,85.4031,2102.075164,6.5e-05,10994707964.1,0.284677,145839008.0
2017-06-08,75773626.4883,620441,25561,7869,196.6314,1852.804684,7.7e-05,10778458074.5,0.280902,103152000.0
